timestamp,ear,mar,perclos,angle_x,angle_y,hr,temperature,ax,ay,az,gx,gy,gz,label
0,0.2215930633429652,0.0043955866383391,0.0,61859.59976346259,1104.7330907421078,78.0,36.7,29.56387393327664,9.83679269415097,0.00018016872044446586,-12.628320317464894,-16.65526184385739,-0.001070751553555944,2
0,0.2297287280212949,0.0036897600081561,0.0,63337.742598522185,1596.9965390559048,78.00835707650562,36.69710962658569,16.94951650143007,-6.801806931398015,0.004726303458434057,-13.433368373498014,-9.634070923334772,0.004185772431656922,2
0,0.2464491737123489,0.0038912377834615,0.0,63553.05340183529,423.73380298396313,77.69905778438992,36.681261228165695,2.692991589465377,-9.413653516613529,-0.013668583632808264,-9.256429376527413,3.251111348146407,-0.0016057951935285124,2
0,0.2836964553027282,0.0029767920121849,0.0,63607.354593941775,654.7092510165444,77.78892089775246,36.675101997572916,-1.568013175944129,-0.2992560819210064,0.005925672738473307,-2.828330449455607,4.585717977961488,-0.007928128533847964,2
0,0.3220285568339781,0.0043124278092704,0.0,63395.22116490251,392.95678485509984,78.31465740800142,36.63722970423384,-2.9634215726988344,-0.26459489855281043,-0.027043916316027754,-2.3109160785882708,3.41201715275969,0.005700339232475802,2
0,0.299372600389477,0.0057236524679386,0.0,63311.30049947024,629.5655585694815,77.95128757247971,36.641495578381296,-6.19584429692423,6.511604614450026,-0.006298845523638103,2.3437904792100746,-1.3603937397021646,-0.004185450668075198,2
0,0.284749594826022,0.0045521064843416,0.0,62775.20571225208,1044.5831972781746,77.59519334255553,36.64151968788854,1.725904388056923,-2.9639945179549247,-0.004882738424515446,5.408760396150028,-7.677101925877931,-0.0002936021355231436,2
0,0.2625575600242373,0.0038277847962227,0.0,63484.004500840725,332.3431181819857,78.15289588345811,36.62517791526717,4.616807743969189,-8.837524309119477,0.006333268260712385,-1.270718703777893,2.7574120059725784,0.0022326825347035576,2
0,0.2664519200002171,0.0046456204966558,0.0,63236.94233883165,160.7892245256629,78.29355533036541,36.63836282863582,-0.818171259025581,2.531862679608224,0.0002263085267686914,-0.7830358924812753,6.429049736668546,0.000998052092013914,2
0,0.2699447240439789,0.0047041896598224,0.0,63402.56476145563,586.6030789890056,77.81294703079062,36.65711423138835,3.0647430211449738,4.02474292520323,-0.014055630538562867,-0.6886358040230334,-2.1490557087465594,0.005470897737607378,2
0,0.3027768938096727,0.0033689302757938,0.0,63542.07178691497,562.8051991068605,77.84796811196779,36.62496303410097,-2.1989982622781112,-1.762659882012835,-0.009849931258170151,-2.4776707488302057,-2.1023321771340266,0.0023950157169637947,2
0,0.2634542870345973,0.0048841589081552,0.0,63183.39786126593,411.0518980467135,77.37929990332219,36.609708538529645,-1.9114493393527312,-0.1665593599721551,0.001986800095474069,0.07831158263259574,1.7314596070078148,-0.00430654789848554,2
0,0.280066163647143,0.0054058452687808,0.0,63351.66708523224,544.3547382612528,76.91884902847062,36.594325691533896,-2.0138359009733833,1.722855819216892,-0.0007906734186455629,0.8924771352790413,-2.044754231264106,0.01089281086995831,2
0,0.2784500181171918,0.0047787665734117,0.0,62979.89327760274,581.7926385059844,76.82145318368421,36.57552762951172,-0.10931427062261827,-4.267972096720733,-0.0057912410963574645,3.2017075122387175,-2.831046959885543,0.0009716673166911662,2
0,0.2603148334795818,0.0031265680663602,0.0,63339.757810605326,116.95343116282396,75.64838399768163,36.59211712635035,4.34451805085867,-3.9410764481306786,-0.004808337895119794,1.2318371391922485,6.476736890253078,-0.0007367011331075312,2
0,0.2350966025633349,0.0066457359376421,0.0,63416.7301963873,186.32398698814683,74.59295740147148,36.588240603574896,2.3389289447232313,8.680108623023102,0.0069616799715928905,-1.3581100560497723,5.440346933311403,0.004819627115277855,2
0,0.2225419034034945,0.0061429261640622,0.0,63574.21596381686,984.8995021150108,74.13995448882157,36.582950306748685,1.6340291823704356,6.933661726388181,-0.005176925728692146,-3.0899914118393648,-7.233671203968215,0.0012472547296503611,2
0,0.2425514491883944,0.0057110695371439,0.0,63581.94510396191,878.9247221325897,73.47073983887793,36.54287305946055,-3.8449081984975466,-5.773104495461541,-0.0008809124402907329,-1.7671422186931158,-6.594028309126101,0.0019961409646966355,2
0,0.2357122078386157,0.0058483261597618,0.0,63190.67583466052,406.1113322735545,73.478448708398,36.55558142006473,-1.9135205083025162,-6.259594279989829,0.021699365880805427,2.854061686088753,4.18861797476683,0.012460919993003434,2
0,0.2351230806664397,0.0055521497711477,0.0,63393.73156779789,252.71979545181247,72.87486769646944,36.53079625216766,1.8713521848371728,2.5868023794039536,-0.014236826368839231,-0.5709075281521291,6.056558532678961,-0.0013756071412752333,2
0,0.2342085143064385,0.0056116358257658,0.0,63377.94804272193,665.0467573854642,72.0312184918724,36.531994904772986,-3.035369836136047,5.834021578968379,-0.018518427315746586,-3.2354078340344494,-0.6642297539760929,-0.0015888044700869792,2
0,0.223120574929422,0.0056952223137242,0.0,63091.33652600345,837.8265753068275,72.64341850649573,36.53754244353215,-4.597494534886822,1.2600634079096957,0.007835896647986068,0.8473248472229897,-5.6092540397741715,0.000582892560062319,2
0,0.2225648832882803,0.0044884724089328,0.0,62918.13868397645,791.1362317021552,72.39766198612256,36.564755615448924,-1.3455519360872796,-5.359206049152569,-0.0067864306129410325,0.5458115131321755,-0.4215216932535106,0.005357579677905193,2
